id,original_language,popularity,release_date,runtime,title,vote_average,vote_count,release_year,release_month,release_dow,budget_2023,revenue_2023,director,star_power_index,star_power_index_log,roi,director_track_record,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_war,genre_western,genre_diversity,genre_count,is_franchise,is_adaptation,is_summer,is_holiday,is_award_season,is_weekend_release,month_sin,month_cos,log_budget,is_major_studio,budget_vs_genre_avg,log_popularity,log_vote_count,buzz_score,weighted_rating,rating_confidence,action_x_budget,franchise_x_star,director_x_budget,buzz_x_rating,is_peak_season,competition_proxy,y_revenue,success_category,y_class
5174,en,22.57178,2007-08-08,91.0,Rush Hour 3,6.1,783,2007,8,2,216020000.0,398128305.519,Brett Ratner,8432323724.712001,22.85533822052647,1.84301595,2.056058987993986,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,4,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,19.190881558583804,1,2.2561350564678646,3.160050233825037,6.664409020350408,21.05986728306399,5.409173272933182,0.6686592655849701,19.190881558583804,0.0,39.45758451605426,113.91647123906968,1,0,19.802284889484472,Average,1
17979,en,39.744242,2009-11-04,96.0,A Christmas Carol,6.6,1095,2009,11,2,298800000.0,485899391.322,Robert Zemeckis,14746379338.679,23.414263421103577,1.626169315,2.4861502484659943,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,2,1,1,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.515285014569656,0,2.298293814996751,3.7073145290895027,6.999422467507961,25.94906060902776,6.047698744769875,0.9350982066609735,0.0,23.414263421103577,48.517930687857046,156.9321012731746,1,1,20.001512148751765,Average,1
76757,en,85.36908,2015-02-04,124.0,Jupiter Ascending,5.2,2768,2015,2,2,237776004.053,248567413.773,Lilly Wachowski,13540775295.525002,23.328971362505076,1.0453847719536686,1.4281027575168388,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8,4,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,19.28683963323158,1,2.3803203627844853,4.458629741388757,7.926241523170962,35.34017619264057,5.018688981868898,2.3637916310845433,19.28683963323158,0.0,27.543588864003073,177.36135287531079,0,0,19.33122465352222,Flop,0
258489,en,42.741719,2016-06-29,109.0,The Legend of Tarzan,5.5,2430,2016,6,2,240840000.0,477322215.61800003,David Yates,5708686228.592999,22.465254751758305,1.9819058944444445,1.9819058944444445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,19.299643374712655,0,2.515357684472366,3.7783023148879034,7.796057974316123,29.455863891358906,5.282608695652174,2.0751494449188725,19.299643374712655,0.0,38.250076965018685,155.60380273043944,1,0,19.983702327337458,Average,1
246655,en,139.272042,2016-05-18,144.0,X-Men: Apocalypse,6.4,4721,2016,5,2,238164000.0,727784745.006,Bryan Singer,13590294619.691002,23.332621744101182,3.0558134101123597,2.8217588741492454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,1,1,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.288470074161182,0,2.3842045001136505,4.943583694264458,8.459987717645458,41.82265733462967,6.2672474590333955,4.031596925704526,0.0,23.332621744101182,54.42741160052647,262.11294291048216,1,0,20.405515883876248,Hit,2
14160,en,92.201962,2009-05-13,96.0,Up,7.7,6870,2009,5,2,261450000.0,1098238028.508,Pete Docter,7030736326.433,22.673557278028436,4.200566182857142,4.269915060050474,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,4,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.381753622423236,0,2.0110070881221573,4.534768772972112,8.835064935031076,40.0649765745598,7.589526542324247,5.0,0.0,0.0,82.75844168257281,304.0742031302208,1,0,20.816972941155026,Hit,2
15512,en,36.167578,2009-03-19,94.0,Monsters vs Aliens,6.0,1423,2009,3,3,261450000.0,569975745.78,Conrad Vernon,10731645235.362999,23.09646271234423,2.1800564,3.1955320630085984,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8,4,0,0,0,0,0,0,1.0,6.123233995736766e-17,19.381753622423236,0,2.0110070881221573,3.615436822110821,7.261225091971921,26.252500571150318,5.606040709126724,1.215200683176772,0.0,0.0,61.9350151377865,147.17258691824125,0,0,20.16110436837884,Average,1
1726,en,120.725053,2008-04-30,126.0,Iron Man,7.4,8776,2008,4,2,208600000.0,871909590.78,Jon Favreau,10414909780.608002,23.06650424927022,4.179815871428572,3.4704604767008225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,19.15592910532481,0,2.1786398147356567,4.801764837476351,9.079889942592118,43.59949625449399,7.316629112212708,5.0,19.15592910532481,23.06650424927022,66.4798948545127,319.00134357343967,0,0,20.586196297346824,Hit,2
44826,en,32.319043,2011-11-22,126.0,Hugo,7.0,2141,2011,11,1,241910000.0,264350937.68,Martin Scorsese,10046558137.47,23.030495939009878,1.0927656470588236,2.247581079869346,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6,3,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.30407631825602,1,1.8667930537023625,3.5061290953975766,7.669495251007694,26.890240446571617,6.6876394466755915,1.8283518360375748,0.0,0.0,43.38747669726613,179.83223274108383,1,1,19.39278809153786,Flop,0
8487,en,40.748915,1999-06-29,106.0,Wild Wild West,5.1,1020,1999,6,1,323340000.0,422443103.26199996,Barry Sonnenfeld,11952551720.444002,23.2042106257042,1.3064981235294117,2.0275387537886203,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,5,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,19.594214962230453,1,3.376996153866861,3.731673462935218,6.928537818164665,25.855040712988156,4.644642857142857,0.8710503842869343,19.594214962230453,0.0,39.728030185987066,120.08743016871821,1,0,19.86156533122479,Flop,0
1735,en,60.034162,2008-07-01,112.0,The Mummy: Tomb of the Dragon Emperor,5.2,1387,2008,7,1,216050000.0,597681672.11,Rob Cohen,7387927483.559,22.72311308393461,2.7664044068965516,3.0828703279888505,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,3,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,19.191020424970773,1,1.6672342575850332,4.11143374020036,7.23561914106675,29.74876866782138,4.85030262273033,1.184457728437233,19.191020424970773,0.0,59.163427431970376,144.2905306925319,1,0,20.208568850968685,Average,1
297761,en,90.23792,2016-08-02,123.0,Suicide Squad,5.9,7458,2016,8,1,234150000.0,996810000.0,David Ayer,13672399392.145,23.33864499482169,4.257142857142857,3.6146312003434877,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,5,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,19.27147249786459,1,2.445486637681467,4.51347060013748,8.917176635955164,40.247414582616464,5.821937020375762,5.0,19.27147249786459,0.0,69.65926576734279,234.3179129329461,1,0,20.72007073905307,Hit,2
2698,en,27.082182,2007-06-09,96.0,Evan Almighty,5.3,1151,2007,6,5,270025000.0,266939000.0,Tom Shadyac,11924565792.963001,23.20186646165019,0.9885714285714285,2.2337090367314865,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,3,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,19.414025108972172,1,2.6408136174062875,3.335135282691319,7.049254841255837,23.510218537754934,4.876338928856915,0.9829205807002562,0.0,0.0,43.36528332524312,114.64379388158787,1,0,19.40253072958925,Flop,0
137113,en,79.456485,2014-05-27,113.0,Edge of Tomorrow,7.6,4858,2014,5,1,240656000.00000003,500971778.11200005,Doug Liman,21439794983.18,23.788514610798256,2.081692449438202,2.9625877171388177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,2,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.29887909003244,1,2.51343596958305,4.387716479263615,8.488587934405903,37.24551716547107,7.446712384025816,4.148590947907771,19.29887909003244,0.0,57.17462214667727,277.35665392555956,1,0,20.03206032834483,Average,1
9804,en,44.640292,1995-07-28,135.0,Waterworld,5.9,992,1995,7,4,362600000.0,547460151.84,Kevin Reynolds,6872580230.861,22.650805452269616,1.5098184000000001,1.8810803412296395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,19.708810859042885,1,2.798144604491243,3.8207909228699903,6.900730664045173,26.366249082354397,5.35970695970696,0.8471391972672929,19.708810859042885,0.0,37.073856655958814,141.31536870806212,1,0,20.120800236805408,Average,1
14869,en,32.852443,2009-08-04,118.0,G.I. Joe: The Rise of Cobra,5.6,1962,2009,8,1,261450000.0,451888711.398,Stephen Sommers,9383929918.961,22.962264480234854,1.7283943828571429,1.8754205101354253,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8,4,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,19.381753622423236,1,2.017581099956524,3.5220111680982233,7.5822291942764615,26.70469590132209,5.328419010669252,1.6754910333048676,19.381753622423236,0.0,36.348938265884115,142.29380931474589,1,0,19.928946495972625,Average,1
10138,en,77.300194,2010-04-28,124.0,Iron Man 2,6.6,6849,2010,4,2,294200000.0,917805929.901,Jon Favreau,12944414539.909,23.28393022246891,3.119666655,3.1679563366102554,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,19.49977036953066,0,2.270309273693667,4.360550080643752,8.83200393125627,38.51239545468547,6.505022305367678,5.0,19.49977036953066,23.28393022246891,61.774421104599554,250.52399146586976,0,0,20.63749652198846,Hit,2
58595,en,77.178973,2012-05-30,127.0,Snow White and the Huntsman,5.8,3118,2012,5,2,236979999.99999997,552860400.0,Rupert Sanders,11357250739.572998,23.153122208676216,2.3329411764705887,2.3329411764705887,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6,3,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.283486311572634,1,1.8287487820527708,4.359000723926518,8.045267716607803,35.06932780087606,5.619763828464884,2.6626814688300597,0.0,0.0,44.98723924217475,197.08133986394125,1,0,20.130616088197076,Average,1
102651,en,110.620647,2014-05-28,97.0,Maleficent,7.0,4496,2014,5,2,243360000.00000003,1025545789.32,Robert Stromberg,12887232603.572,23.279502937641414,4.214109916666667,4.214109916666667,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,5,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.310052390584396,1,2.380032967065991,4.715106041795737,8.411165786770708,39.65953861974816,6.84769364664926,3.8394534585824083,19.310052390584396,0.0,81.37468327051458,271.57637063549043,1,0,20.74849078618146,Hit,2
119450,en,243.791743,2014-06-26,130.0,Dawn of the Planet of the Apes,7.3,4410,2014,6,3,229840000.00000003,960791453.2320001,Matt Reeves,12904517646.424,23.28084329223317,4.180262152941176,4.019424285163132,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.8,4,1,0,1,0,0,0,1.2246467991473532e-16,-1.0,19.25289397698616,0,2.300874869023536,5.500407820494153,8.39185670010494,46.15863422172347,7.138137472283813,3.76601195559351,19.25289397698616,23.28084329223317,77.38554961076917,329.48667660752625,1,0,20.68326793426085,Hit,2
64686,en,41.796339,2013-12-06,119.0,47 Ronin,5.9,1326,2013,12,4,240799999.99999997,207724365.6,Carl Rinsch,6344857403.8619995,22.570910464237215,0.8626427142857144,0.8626427142857144,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,4,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,19.299477275551762,0,5.028369785774431,3.756452561546043,7.190676034332207,27.011433408414963,5.486255259467041,1.1323654995730146,19.299477275551762,0.0,16.648553461277437,148.19161860266033,1,1,19.151722598286938,Flop,0
100402,en,72.225265,2014-03-20,136.0,Captain America: The Winter Soldier,7.6,5764,2014,3,3,229840000.00000003,966364405.3440001,Anthony Russo,19357817774.601997,23.68636219423929,4.204509247058823,4.025597749594257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,1,1,0,0,0,0,1.0,6.123233995736766e-17,19.25289397698616,0,2.400472555219767,4.293540511689836,8.65956043270316,37.180173531237386,7.470395634379264,4.922288642186166,19.25289397698616,23.68636219423929,77.50440666693233,277.75060603321924,0,0,20.689051553282766,Hit,2
10192,en,44.041186,2010-05-16,93.0,Shrek Forever After,6.0,1959,2010,5,6,242715000.0,1107075875.357,Mike Mitchell,17920480042.516,23.609210032277034,4.561217375757576,4.330507734572321,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,5,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387,19.307398477604213,0,5.043866618434257,3.8075773156339507,7.580699752224563,28.864100413202156,5.708596406022341,1.6729291204099062,0.0,0.0,83.6108384417349,164.7734998818738,1,0,20.824988030651905,Hit,2
158852,en,130.311355,2015-05-19,130.0,Tomorrowland,6.2,2846,2015,5,1,256690000.0,282567489.022,Brad Bird,7861010568.576003,22.785181006315835,1.1008122210526317,1.9747753760390716,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.8,4,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.36337969299857,1,1.9808486997431252,4.877571258909897,7.954021087278037,38.7963046480706,5.989545145960625,2.430401366353544,0.0,0.0,38.23832541462858,232.3722181860609,1,0,19.4594279827508,Flop,0
177572,en,203.73459,2014-10-24,102.0,Big Hero 6,7.8,6135,2014,10,4,223080000.00000003,881646558.9360001,Chris Williams,3202295595.6240005,21.887133763507396,3.9521542,3.716451409889751,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,5,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,19.223041013968324,1,1.7214839999170066,5.321714457385551,8.721928343047091,46.415612159474506,7.6748997594226145,5.0,19.223041013968324,0.0,71.44149787873108,356.2351705962043,0,0,20.59730180796292,Hit,2
82690,en,62.341073,2012-11-01,108.0,Wreck-It Ralph,7.1,4570,2012,11,3,230009999.99999997,656884707.2659999,Rich Moore,6897374538.955,22.65440667468478,2.855896296969697,2.855896296969697,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,4,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.253633348550824,0,2.4819224083348606,4.14853398128908,8.427487278331744,34.96171735104066,6.94796573875803,3.9026473099914605,0.0,0.0,54.98638018333856,242.91281432317265,1,0,20.303019078958776,Average,1
5255,en,47.323228,2004-11-10,100.0,The Polar Express,6.4,1474,2004,11,2,278355000.0,516012356.51,Robert Zemeckis,12629348663.539999,23.259289201475443,1.853792303030303,2.4865900829191023,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8,4,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.44440783902122,0,2.1480351389496968,3.8779123560309907,7.29641326877392,28.294851169686854,5.9933926302414235,1.2587532023911188,0.0,0.0,48.35027170074462,169.5821524741791,1,0,20.061641271821863,Average,1
47933,en,48.775723,2016-06-22,120.0,Independence Day: Resurgence,4.9,2491,2016,6,2,220770000.0,521394429.03000003,Roland Emmerich,8388995498.055,22.85018662428104,2.361708696969697,1.5818124687524804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,19.21263199810049,0,2.305744544099669,3.9075273752089066,7.820840879907344,30.56014983539086,4.710883828637592,2.1272416737830913,19.21263199810049,0.0,30.39078085214824,143.96531566028457,1,0,20.072017376687015,Average,1
10191,en,67.263269,2010-03-05,98.0,How to Train Your Dragon,7.5,4227,2010,3,4,242715000.0,727966654.4890001,Chris Sanders,9835221407.62,23.009235800849236,2.999265206060606,3.148450114136062,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8,4,0,0,0,0,0,1,1.0,6.123233995736766e-17,19.307398477604213,0,2.3737249408342453,4.223371832750837,8.349484346990128,35.262977009072124,7.326669748093368,3.609735269000854,0.0,0.0,60.788380940483414,258.3601868800807,0,0,20.40576580221225,Average,1
296,en,69.405188,2003-07-02,109.0,Terminator 3: Rise of the Machines,5.9,2143,2003,7,2,345200000.0,750810000.0,Jonathan Mostow,8922827267.564001,22.911878691676833,2.175,2.0234749590587087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6,3,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,19.65963452007042,1,3.6053042379997544,4.254266953630606,7.670428522190693,32.63205058214151,5.636959429335711,1.8300597779675492,19.65963452007042,0.0,39.780778155608665,183.94554522756246,1,0,20.43666318304609,Average,1
118340,en,481.098624,2014-07-30,121.0,Guardians of the Galaxy,7.9,9742,2014,7,2,229840000.00000003,1045540306.4080001,James Gunn,8911842455.348,22.910646842276254,4.548991935294118,3.8124353217078464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,19.25289397698616,0,2.400472555219767,6.178148707227873,9.184304357425342,56.74199809261469,7.8197317618370255,5.0,19.25289397698616,0.0,73.40041304295829,443.707204714915,1,0,20.767799629325577,Hit,2
157336,en,724.247784,2014-11-05,169.0,Interstellar,8.1,10867,2014,11,2,223080000.00000003,912762262.9840001,Christopher Nolan,14208079392.404999,23.37707661111734,4.0916364666666665,3.7869434007653875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6,3,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.223041013968324,1,1.7214839999170066,6.586513367498742,9.293577970546238,61.21227553489462,8.02614206255129,5.0,0.0,0.0,72.79656831048973,491.29841941509704,1,1,20.631986014711043,Hit,2
315011,ja,9.476999,2016-07-29,120.0,Shin Godzilla,6.5,143,2016,7,4,20070000.0,103026000.0,Hideaki Anno,309078000.0,19.549104233427535,5.133333333333334,5.133333333333334,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,5,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,16.81473677059813,0,0.20961314037269718,2.3491822829236533,4.969813299576001,11.674997352802283,3.825102880658436,0.12211784799316823,16.81473677059813,0.0,86.31564875573707,44.658066005883626,1,0,18.450491951230283,Hit,2
9799,en,6.909942,2001-06-22,106.0,The Fast and the Furious,6.6,3428,2001,6,4,68134000.0,371660077.525,Rob Cohen,9240749976.327,22.946888885683574,5.454840131578947,3.796557917401775,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,3,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,18.036986926990615,1,0.7115984905906004,2.068120449262161,8.14002395246292,16.834549993572367,6.412925170068027,2.927412467976089,18.036986926990615,0.0,68.47846552373854,107.95870938054877,1,0,19.733490227091572,Hit,2
4922,en,60.269279,2008-11-24,166.0,The Curious Case of Benjamin Button,7.3,3292,2008,11,0,223500000.0,497558803.67,David Fincher,18047936975.205997,23.6162972202461,2.2262138866666668,3.0146732686520825,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1.0,5,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.22492197649217,1,2.1858044384420157,4.11527855908223,8.099554282376364,33.33192207638611,7.084787735849056,2.811272416737831,0.0,0.0,57.9568583744529,236.1495927390567,1,1,20.02522430791952,Average,1
49538,en,3.195174,2011-05-24,132.0,X-Men: First Class,7.1,5181,2011,5,1,227680000.0,503207128.452,Matthew Vaughn,13590294619.691002,23.332621744101182,2.2101507750000002,2.4893221496459854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,1,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.243451696697946,0,2.37791329347562,1.4339348170089234,8.552946361122055,12.264367575222693,6.965555765953417,4.424423569598634,19.243451696697946,23.332621744101182,47.903150544232815,85.42813627936455,1,0,20.036512431477483,Average,1
131634,en,127.284427,2015-11-18,137.0,The Hunger Games: Mockingjay - Part 2,6.6,3984,2015,11,2,216160000.0,882781580.611,Francis Lawrence,14170603751.693,23.374435497553097,4.08392663125,4.487158025353645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,0,0,0,1,1,0,-0.5000000000000004,0.8660254037844384,19.191529436802366,1,2.2575972308401706,4.854249884675382,8.290292591224315,40.243151854875805,6.438393731635651,3.4022203245089666,19.191529436802366,0.0,86.11542533115846,259.101256643694,1,0,20.5985883685259,Hit,2
27022,en,35.580815,2010-07-13,109.0,The Sorcerer's Apprentice,5.8,1470,2010,7,1,220650000.0,316682384.482,Jon Turteltaub,12079078212.355999,23.214740719700174,1.4352249466666667,2.590537861271872,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,5,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,19.212088298211896,1,2.1579317643947684,3.599523922648916,7.293697720601438,26.253839429874745,5.430573248407644,1.25533731853117,19.212088298211896,0.0,49.7696421306162,142.57339807586757,1,0,19.57340989102302,Flop,0
503,en,21.133748,2006-05-12,99.0,Poseidon,5.5,583,2006,5,4,254240000.0,288681284.213,Wolfgang Petersen,4540056899.870001,22.236205382152406,1.13546760625,1.9029108872575067,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,4,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387,19.35378926468597,1,1.9619423172803465,3.0971035025785407,6.369900982828227,19.72824264499579,4.694729136163982,0.49786507258753204,19.35378926468597,0.0,36.82853630145839,92.61875555077452,1,0,19.48083381819183,Flop,0
241259,en,56.268916,2016-05-25,113.0,Alice Through the Looking Glass,6.5,1725,2016,5,2,227460000.0,400557172.392,James Bobin,12905332502.488003,23.280906435262633,1.7610004941176471,1.9391218208910168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,1,1,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.24248496111695,1,2.2245327855392434,4.047757998341177,7.453561871643373,30.170214682075294,6.1438356164383565,1.4730999146029036,0.0,23.280906435262633,37.31352247626911,185.36083951932562,1,0,19.80836706932036,Average,1
68735,en,63.148529,2016-05-25,123.0,Warcraft,6.3,2268,2016,5,2,214080000.0,580260070.8540001,Duncan Jones,4367770491.2560005,22.197518531026898,2.7104823937500004,2.881426783151892,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,3,1,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.181860339575287,1,2.23587349730877,4.161201160167401,7.727094484779841,32.15399453478901,6.0339527027027025,1.936806148590948,19.181860339575287,22.197518531026898,55.27112613313128,194.01568222587804,1,0,20.17898696075189,Average,1
87101,en,202.042635,2015-06-23,126.0,Terminator Genisys,5.8,3631,2015,6,1,209405000.0,595255378.487,Alan Taylor,10421055320.905,23.067094146637075,2.842603464516129,3.0798518375994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8,4,1,0,1,0,0,0,1.2246467991473532e-16,-1.0,19.159780738637018,1,2.096304829219777,5.313415981620244,8.197538739721184,43.556933349585606,5.644545698204235,3.1007685738684883,19.159780738637018,23.067094146637075,59.00928591589281,245.859100765372,1,0,20.204501080647823,Average,1
10140,en,49.661984,2010-08-13,113.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514,2010,8,4,228005000.0,611474425.207,Michael Apted,8435985088.816999,22.855772332114366,2.681846561290323,2.4479655776218205,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,3,1,1,1,0,0,1,-0.8660254037844385,-0.5000000000000004,19.24487812088869,0,1.759489687112592,3.9251758068544462,7.323170717943469,28.744732531536613,5.815861214374226,1.2929120409906063,0.0,22.855772332114366,47.11079918546282,167.17537504772483,1,0,20.23138369080568,Average,1
676,en,34.20669,2001-05-21,183.0,Pearl Harbor,6.6,1791,2001,5,0,251020000.0,805453154.385,Michael Bay,9604145924.852001,22.98546070946862,3.2087210357142855,3.3651933687823496,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.6,3,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,19.34104317918032,0,3.882476055642183,3.5612361213637245,7.491087593534876,26.677531726396058,6.250978318350079,1.529461998292058,0.0,0.0,65.08635025191072,166.76067240879811,1,0,20.506915602943565,Hit,2
1858,en,25.468493,2007-06-27,144.0,Transformers,6.6,4040,2007,6,2,231450000.0,1095082190.54,Michael Bay,7422575087.083,22.727791880830306,4.7313985333333335,3.676864370441746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,3,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,19.259874429762142,1,1.7860743759224993,3.2759550822420254,8.304247465078474,27.204341687419284,6.440579710144927,3.4500426985482493,19.259874429762142,0.0,70.81594606997446,175.21173109984247,1,0,20.81409525816508,Hit,2
1966,en,39.019229,2004-11-21,175.0,Alexander,5.6,927,2004,11,6,261485000.0,282232049.904,Oliver Stone,13445339454.835001,23.32189837408634,1.0793431741935484,1.5580513154388764,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1.0,6,0,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,19.38188748227166,1,2.7399484303822703,3.6893600636026913,6.833031732786201,25.209514388271305,5.054722492697176,0.7916310845431256,19.38188748227166,0.0,30.197975287441654,127.42709940836806,1,1,19.45824016607202,Flop,0
8960,en,56.758411,2008-07-01,92.0,Hancock,6.2,2961,2008,7,1,223500000.0,929803762.79,Peter Berg,18313427440.503002,23.630900367711057,4.160195806666667,2.767989682976821,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,2,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,19.22492197649217,1,2.1858044384420157,4.056268983818342,7.993619994827744,32.424272853449914,5.9974518131329635,2.528608027327071,19.22492197649217,0.0,53.214385686964675,194.46301401444111,1,0,20.650484115169114,Hit,2
6479,en,70.867401,2007-12-14,101.0,I Am Legend,6.9,4853,2007,12,4,231450000.0,903193522.43,Francis Lawrence,12544790958.349,23.252571353361635,3.902326733333333,3.975332330229216,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1.0,5,0,0,0,1,1,1,-2.4492935982947064e-16,1.0,19.259874429762142,1,4.833123699823473,4.274822768310819,8.487558386286548,36.282807837065164,6.7606904906117515,4.144321093082835,19.259874429762142,0.0,76.56440149678842,245.29683391673998,1,1,20.621447400080925,Hit,2
118,en,53.905592,2005-07-13,115.0,Charlie and the Chocolate Factory,6.7,3624,2005,7,2,245550000.0,777523865.031,Tim Burton,9467557311.145,22.97113677128884,3.16645842,2.6871023873852944,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8,4,1,1,1,0,0,0,-0.4999999999999997,-0.8660254037844388,19.31901115452202,1,1.8948825362184907,4.005615201251816,8.195609567288775,32.82845826625673,6.520085929108485,3.094790777113578,0.0,22.97113677128884,51.912160995239255,214.04436881614566,1,0,20.47162489740636,Hit,2
